;Numer.......................................wpisu;ImiÍ.i.nazwisko.lub.nazwa.inwestora;Data.wpisu;Adres;Rodzaj;opis;typ;Data.wniosku;Nr...............wniosku;Nr...............decyzji;Data.decyzji;Rok.wniosku;Miesiπc.wniosku;data;Czas.rozpatrzenia;lon;lat
5113;1965;;2010-08-10;Gorlicka 32;bud.o trzech i wiÍcej mieszkaniach;montaø wewnÍtrznej instalacji gazu w mieszkaniu w budynku ;inst.wewnÍtrzna;2010-07-13;23206/10;1687/10;2010-08-10;2010;7;2010-07-01;21;17,117776;51,144765
5114;1966;;2010-08-10;Majakowskiego W≥odzimierza 34;bud.o trzech i wiÍcej mieszkaniach;zadaszenie tarasu mieszkania w budynku ;przebudowa;2010-06-29;21453/10;1688/10;2010-08-10;2010;6;2010-06-01;31;16,9478944;51,1260755
5115;1967;;2010-08-10;Oficerska 12;bud.o trzech i wiÍcej mieszkaniach;budowa budynku mieszkal.wielorodzin;nowe;2010-05-28;17875/10;1689/10;2010-08-10;2010;5;2010-05-01;53;17,0105149;51,091777
5116;1968;;2010-08-10;Tarnowska;bud.mieszkalne jednorodzinne;budynek mieszkalny jednorodzinny;nowe;2010-07-05;22165/10;1690/10;2010-08-10;2010;7;2010-07-01;27;16,8886223;51,1380783
5117;1969;;2010-08-10;Szczepanowska;linie telekomunikacyjne ;stacja bazowa;nowe;2010-06-08;18819/10;1691/10;2010-08-10;2010;6;2010-06-01;46;16,849246;51,1488866
5118;1970;;2010-08-10;åwidnicka;bud.handlowo-uslugowe;przebudowa kiosku prasowego;przebudowa;2010-07-22;24616/10;1692/10;2010-08-10;2010;7;2010-07-01;14;17,0309271;51,1048012
5119;1971;;2010-08-10;Czeska;linie elektroener.i telekom.rozdzielcz.;sieci telekomunikacyjnej msrk dla odcinka nr 15;nowe;2010-06-15;19650/10;1693/10;2010-08-10;2010;6;2010-06-01;41;17,0247475;51,1352397
5120;1972;;2010-08-10;Mosty JagielloÒskie;ulice i drogi pozosta≥e;budowa zjazdow wa≥owych do istniejπcej pÛ≥ki pod mostami;nowe;2010-07-23;24850/10;1694/10;2010-08-10;2010;7;2010-07-01;13;17,0785198;51,128141
5121;1973;;2010-08-10;Biskupa Nankiera Plac;obiekty kulturalne ogÛlnodostÍpne;przebudowa pomiesz. w parterze bud.;przebudowa;2010-06-08;18905/10;1695/10;2010-08-10;2010;6;2010-06-01;46;17,0378912;51,1124793
5122;1974;;2010-08-10;LeszczyÒskiego Stanis≥awa 2;bud.o trzech i wiÍcej mieszkaniach;przy≥πcza gazu niskiego cisnienia dla budynku;przy≥πcze;2010-07-21;24316/10;1696/10;2010-08-10;2010;7;2010-07-01;15;17,0317661;51,107805
5123;1975;;2010-08-10;Kazimierza JagielloÒczyka 9;bud.o trzech i wiÍcej mieszkaniach;przebudowa likalu mieszkal.;przebudowa;2010-06-23;20760/10;1697/10;2010-08-10;2010;6;2010-06-01;35;17,0336533;51,1211556
5124;1976;;2010-08-10;Szklarska;ulice i drogi pozosta≥e;przebudowa ulicy;przebudowa;2010-06-30;21783/10;1698/10;2010-08-10;2010;6;2010-06-01;30;16,9580891;51,1338573
5125;1977;;2010-08-10;P≥uøna 36;budowle inøyn.do nawadniania i kultyw.;zarurowania rowu przy ul. p≥uønej na wysokoúci budynku;przebudowa;2010-07-07;22669/10;1699/10;2010-08-10;2010;7;2010-07-01;25;16,8716552;51,1218373
5126;1978;;2010-08-10;Ba≥uckiego Micha≥a 18;bud.o trzech i wiÍcej mieszkaniach;budowa wew.instal.gaz.w lokalu mieszkal.;inst.wewnÍtrzna;2010-07-09;22957/10;1700/10;2010-08-10;2010;7;2010-07-01;23;17,0275791;51,1020247
5127;1979;;2010-08-10;Gagarina Jurija;bud.o trzech i wiÍcej mieszkaniach;przy≥πczy:wodociπgowego,kanalizacji sanitarnej,kanalizacji ;przy≥πcze;2010-07-13;23350/10;1701/10;2010-08-10;2010;7;2010-07-01;21;16,9347137;51,0953801
5128;1980;;2010-08-10;Oleúnicka 16;bud.o trzech i wiÍcej mieszkaniach;remont mieszkania;przebudowa;2010-06-23;20759/10;1702/10;2010-08-10;2010;6;2010-06-01;35;17,045294;51,1212325
5129;1981;;2010-08-10;DrÛønicza 69;bud.mieszkalne jednorodzinne;budynek jednorodzinny;nowe;2010-06-22;20622/10;1703/10;2010-08-10;2010;6;2010-06-01;36;17,0659129;51,054732
5130;1982;;2010-08-10;Piastowska 36;bud.o trzech i wiÍcej mieszkaniach;wew.instalacja gazu;inst.wewnÍtrzna;2010-06-28;21344/10;1704/10;2010-08-10;2010;6;2010-06-01;32;17,060371;51,115226
5131;1983;;2010-08-11;Czajkowskiego Piotra 89;bud.garaøy;rozbudowa garaøu;rozbudowa;2010-06-11;19437/10;122/10;2010-08-11;2010;6;2010-06-01;44;17,0584582;51,1416075
5132;1984;;2010-08-11;Zag≥oby Onufrego 49;bud.mieszkalne jednorodzinne;umarzam jako bezprzedmiotowe;rozbudowa;2010-06-18;20196/10;220/10;2010-08-11;2010;6;2010-06-01;39;16,9278498;51,1152457
5133;1985;;2010-08-11;Kozanowska 119-139;;umarzam postepowanie-reklama;reklama;2010-06-30;21796/10;221/10;2010-08-11;2010;6;2010-06-01;31;16,9724544;51,1388359
5134;1986;;2010-08-11;Parkowa 17;bud.mieszkalne jednorodzinne;umarzam jako bezprzedmiotowe-wew.instalacja gazu;inst.wewnÍtrzna;2010-07-05;22161/10;222/10;2010-08-11;2010;7;2010-07-01;28;17,0746785;51,1113854
5135;1987;;2010-08-11;Swojczycka 124A;bud.mieszkalne jednorodzinne;umarzam postÍpowanie administr.-rozbudowa budynku jednorodzi;rozbudowa;2010-07-06;22513/10;223/10;2010-08-11;2010;7;2010-07-01;27;17,1290489;51,11486
5136;1988;;2010-08-11;Krzeszowska 21A;bud.mieszkalne jednorodzinne;budowa budynku mieszkal.jednorodzinnego w zabud.wolnostoj.;nowe;2010-06-17;20022/10;1705/10;2010-08-11;2010;6;2010-06-01;40;16,8955988;51,1355575
5137;1989;;2010-08-11;Kluczborska 23;bud.o trzech i wiÍcej mieszkaniach;remont wraz z czÍúc.    przebud.budynku mieszkal.;przebudowa;2010-06-22;20580/10;1706/10;2010-08-11;2010;6;2010-06-01;37;17,0470181;51,1223972
5138;1990;;2010-08-11;Oporowska 60;bud.hoteli;docieplenie istniejπcego budynku hotelowego;przebudowa;2010-07-19;24052/10;1707/10;2010-08-11;2010;7;2010-07-01;18;16,99813;51,0971789
5139;1991;;2010-08-11;Koúnego Augustyna 22C;bud.mieszkalne jednorodzinne;budowa dwÛch bud.    mieszkal.jednorodzinnych w zabud.bliüniacz.;nowe;2010-06-21;20452/10;1708/10;2010-08-11;2010;6;2010-06-01;38;16,8631954;51,1245326
5140;1992;;2010-08-11;Jednoúci Narodowej 97A;;przy≥πcze gazu;;2010-07-02;22100/10;1709/10;2010-08-11;2010;7;2010-07-01;29;17,044797;51,1220639
5141;1993;;2010-08-11;S≥owiaÒska 8;bud.o trzech i wiÍcej mieszkaniach;przebudowa lokalu mieszkalnego;przebudowa;2010-06-29;21505/10;1710/10;2010-08-11;2010;6;2010-06-01;32;17,0393645;51,1234977
5142;1994;;2010-08-11;Bu≥garska 3;bud.mieszkalne jednorodzinne;2 budynki w zabudowie bliøniaczej;nowe;2010-06-09;19128/10;1711/10;2010-08-11;2010;6;2010-06-01;46;17,0274359;51,1353159
5143;1995;;2010-08-11;Koúcielna 16A;bud.mieszkalne jednorodzinne;przebudowa budynku  jednorodzinnego;rozbudowa;2010-06-16;19944/10;1712/10;2010-08-11;2010;6;2010-06-01;41;16,9798009;51,0645279
5144;1996;;2010-08-11;Stefczyka Franciszka 60;bud.mieszkalne jednorodzinne;rozbudowa budynku mieszkalnego jednorodzinnego ;rozbudowa;2010-06-28;21354/10;1713/10;2010-08-11;2010;6;2010-06-01;33;17,105573;51,1045332
5145;1997;;2010-08-12;Pio≥unowa;rurociπgi wodociπg.sieci ;;nowe;2010-05-24;17104/10;123/10;2010-08-12;2010;5;2010-05-01;59;16,8804018;51,1282747
5146;1998;;2010-08-12;MosiÍøna 12;bud.o trzech i wiÍcej mieszkaniach;;inst.wewnÍtrzna;2010-06-18;20195/10;224/10;2010-08-12;2010;6;2010-06-01;40;16,9995279;51,100116
5147;1999;;2010-08-12;Wojrowicka 16;bud.o trzech i wiÍcej mieszkaniach;montaø wew.instal.gaz.w lokalu mieszkal.;inst.wewnÍtrzna;2010-07-09;22882/10;1714/10;2010-08-12;2010;7;2010-07-01;25;16,9595689;51,114042
5148;2000;;2010-08-12;Benedykta Polaka 19;bud.o trzech i wiÍcej mieszkaniach;przebudowa lokalu us≥ug.;przebudowa;2010-06-08;18866/10;1715/10;2010-08-12;2010;6;2010-06-01;48;17,0557037;51,1118919
5149;2001;;2010-08-12;Z≥otnicka 35;bud.mieszkalne jednorodzinne;budowa budynku mieszkalnego jednorodzinnego ;nowe;2010-07-15;23717/10;1716/10;2010-08-12;2010;7;2010-07-01;21;16,884728;51,138771
5150;2002;;2010-08-12;Boles≥awa Chrobrego 27;bud.o trzech i wiÍcej mieszkaniach;przebudowa istniejπcych pomieszczeÒ ;przebudowa;2010-08-05;26285/10;1717/10;2010-08-12;2010;8;2010-08-01;6;17,03483;51,123044
5151;2003;;2010-08-12;Hermanowska 91;bud.o trzech i wiÍcej mieszkaniach;zadaszenie balkonu w budynku wielorodzinnym;przebudowa;2010-07-28;25294/10;1718/10;2010-08-12;2010;7;2010-07-01;12;16,947909;51,125563
5152;2004;;2010-08-12;Marszowicka;bud.mieszkalne jednorodzinne;dom jednorodzinny;nowe;2010-06-21;20399/10;1719/10;2010-08-12;2010;6;2010-06-01;39;16,8765318;51,1581928
5153;2005;;2010-08-12;Murarska 51A;bud.o dwÛch mieszkaniach;wew.instalacja gazu;inst.wewnÍtrzna;2010-06-16;19806/10;1720/10;2010-08-12;2010;6;2010-06-01;42;16,957573;51,139036
5154;2006;;2010-08-12;Kokosowa;rurociπgi wodociπg.sieci;sieÊ wodociπgowa;nowe;2010-06-09;19115/10;1721/10;2010-08-12;2010;6;2010-06-01;47;16,9020748;51,155798
5155;2007;;2010-08-12;S≥owackiego Juliusza Wybrzeøe 6;bud.o trzech i wiÍcej mieszkaniach;przebudowa i remont lokalu mieszkalnego w budynku  wielorodz;przebudowa;2010-06-07;18727/10;1722/10;2010-08-12;2010;6;2010-06-01;49;17,0520038;51,1081469
5156;2008;;2010-08-12;Promenada 34;bud.o trzech i wiÍcej mieszkaniach;montaø wew.instal.   gaz.w lokalu mieszkal.;inst.wewnÍtrzna;2010-06-17;20065/10;1723/10;2010-08-12;2010;6;2010-06-01;41;16,875953;51,1390559
5157;2009;;2010-08-12;Stolarska 61;bud.mieszkalne jednorodzinne;przebudowa jednorodzinnego budynku mieszkalnego ;przebudowa;2010-07-02;22142/10;1724/10;2010-08-12;2010;7;2010-07-01;30;16,994243;51,0821259
5158;2010;;2010-08-12;KrasiÒskiego Zygmunta 1-9;bud.biurowe;montaz wew.instal.c.o.dla potrzeb bud.biurowego;inst.wewnÍtrzna;2010-07-06;22506/10;1725/10;2010-08-12;2010;7;2010-07-01;28;17,04445;51,1083373
5159;2011;;2010-08-13;Pio≥unowa;bud.garaøy;umarzam jako bezprzedmiotowe;nowe;2010-07-09;22936/10;227/10;2010-08-13;2010;7;2010-07-01;26;16,8804018;51,1282747
5160;2012;;2010-08-13;Owczarska 80;bud.mieszkalne jednorodzinne;budowa budynku mieszkal.jednorodzinnego;nowe;2010-07-12;23014/10;1726/10;2010-08-13;2010;7;2010-07-01;25;16,858888;51,1538309
5161;2013;;2010-08-13;Orla 20;bud.o trzech i wiÍcej mieszkaniach;wykonanie dodatkowych otworÛw okiennych w lokalu ;przebudowa;2010-06-23;20845/10;1727/10;2010-08-13;2010;6;2010-06-01;38;17,003908;51,081499
5162;2014;;2010-08-13;Krucza 64-66;bud.szkÛ≥ i instytucji badawczych;remont i przebudowa oúrodka szkolno-wychowawczego ;przebudowa;2010-05-04;14700/10;1728/10;2010-08-13;2010;5;2010-05-01;74;17,0095281;51,0933192
5163;2015;;2010-08-13;Sarbinowska 49;bud.o trzech i wiÍcej mieszkaniach;zadaszenie tarasu mieszkania;przebudowa;2010-07-27;25103/10;1729/10;2010-08-13;2010;7;2010-07-01;14;16,9473719;51,1289359
5164;2016;;2010-08-13;Boles≥awa Krzywoustego 309;bud.o trzech i wiÍcej mieszkaniach;zabudowa mieszkalno-us≥ugowa;nowe;2010-06-11;19403/10;1730/10;2010-08-13;2010;6;2010-06-01;46;17,1130809;51,1461739
5165;2017;;2010-08-13;Gorlicka 2;bud.o trzech i wiÍcej mieszkaniach;budynek mieszkalno-us≥ugowy;nowe;2010-06-11;19402/10;1731/10;2010-08-13;2010;6;2010-06-01;46;17,1134185;51,1462964
5166;2018;;2010-08-13;Sk≥odowskiej-Curie Marii 43;bud.o trzech i wiÍcej mieszkaniach;przebudowa lokalu mieszkalnego w budynku wielorodz;przebudowa;2010-07-27;25037/10;1732/10;2010-08-13;2010;7;2010-07-01;14;17,0621225;51,1102904
5167;2019;;2010-08-13;Starogajowa;bud.mieszkalne jednorodzinne;budynek jednorodzinny;nowe;2010-06-11;19431/10;1733/10;2010-08-13;2010;6;2010-06-01;46;16,8952575;51,1490948
5168;2020;;2010-08-13;Polski Plac 3/4;bud.szkÛ≥ i instytucji badawczych;przebudowa auli pomieszczen akademii sztuk pieknych;przebudowa;2010-08-05;26339/10;1734/10;2010-08-13;2010;8;2010-08-01;7;17,04352;51,11137
5169;2021;;2010-08-13;KsiÍgarska 13;bud.mieszkalne jednorodzinne;budowa domu jednorodzinnego;nowe;2010-06-23;20767/10;1735/10;2010-08-13;2010;6;2010-06-01;38;17,0211559;51,175739
5170;2022;;2010-08-13;Miarki Karola 11;bud.o trzech i wiÍcej mieszkaniach;rozbudowa wew.instal.gaz.i c.o.w lokalu mieszkal.;inst.wewnÍtrzna;2010-06-18;20218/10;1736/10;2010-08-13;2010;6;2010-06-01;41;17,0526924;51,1262995
5171;2023;;2010-08-13;Januszowicka 16A;bud.o trzech i wiÍcej mieszkaniach;budynek mieszkalny wielorodzinny z garaøem podziemnym;nowe;2009-06-16;21000/09;1737/10;2010-08-13;2009;6;2009-06-01;304;17,012708;51,082653
5172;2024;;2010-08-13;Walecznych 19;bud.o trzech i wiÍcej mieszkaniach;przeb.wewn.instalacji gazowej w lokalu miesz;inst.wewnÍtrzna;2010-07-22;24600/10;1738/10;2010-08-13;2010;7;2010-07-01;17;17,0604939;51,1187789
5173;2025;;2010-08-13;Sk≥odowskiej-Curie Marii 31;bud.o trzech i wiÍcej mieszkaniach;przebudowa lokalu mieszkalnego w budunku wielorodz;remont;2010-07-12;23096/10;1739/10;2010-08-13;2010;7;2010-07-01;25;17,0610471;51,1106632
5174;2026;;2010-08-13;Orzeszkowej Elizy 52;bud.o trzech i wiÍcej mieszkaniach;przebudowa lokalu mieszkalnego wraz z przy≥πczeniem ;rozbudowa;2010-06-16;19829/10;1740/10;2010-08-13;2010;6;2010-06-01;43;17,052942;51,1239066
5175;2027;;2010-08-13;Obornicka 71-73;;reklama;reklama;2010-06-30;21797/10;1741/10;2010-08-13;2010;6;2010-06-01;33;17,0285499;51,1392957
5176;2028;;2010-08-13;GrabiszyÒska 295;bud.o trzech i wiÍcej mieszkaniach;wew.instalacja gazu;inst.wewnÍtrzna;2010-07-05;22241/10;1742/10;2010-08-13;2010;7;2010-07-01;30;16,977964;51,093744
5177;2029;;2010-08-13;KowieÒska 14;bud.mieszkalne jednorodzinne;przy≥πcza gazowego niskiego ciúnienia dla budynku;przy≥πcze;2010-06-23;20752/10;1743/10;2010-08-13;2010;6;2010-06-01;38;17,1325436;51,1412804
5178;2030;;2010-08-13;Boles≥awa Krzywoustego 312;bud.o trzech i wiÍcej mieszkaniach;montaø wewnÍtrznej instalacji gazu i co w budynku;inst.wewnÍtrzna;2010-07-26;24866/10;1744/10;2010-08-13;2010;7;2010-07-01;15;17,112962;51,146477
5179;2031;;2010-08-13;Rynek 44;bud.handlowo-uslugowe;przebudowa istniej.lokalu gastronom.na kawiarniÍ;przebudowa;2010-07-28;25225/10;1745/10;2010-08-13;2010;7;2010-07-01;13;17,0330613;51,1106911
5180;2032;;2010-08-16;Gitarowa;rurociπgi gazu sieci rozdzielczej;umorzenid post.;nowe;2010-06-14;19598/10;228/10;2010-08-16;2010;6;2010-06-01;46;17,1610779;51,1058289
5181;2033;;2010-08-16;TwardogÛrska 2;bud.mieszkalne jednorodzinne;umorzenie post.;rozbudowa;2010-07-23;24828/10;229/10;2010-08-16;2010;7;2010-07-01;17;17,0371303;51,1533272
5182;2034;;2010-08-16;Rynek-Ratusz 15;bud.o trzech i wiÍcej mieszkaniach;wymiana stolarki okiennej;remont;2010-08-06;26401/10;1746/10;2010-08-16;2010;8;2010-08-01;7;17,0323046;51,110611
5183;2035;;2010-08-16;Mirtowa 20;bud.mieszkalne jednorodzinne;nadbudowa budynku mieszkal.jednorodzinnego o poddasze mieszk;rozbudowa;2010-06-23;20880/10;1747/10;2010-08-16;2010;6;2010-06-01;39;17,1043891;51,167638
5184;2036;;2010-08-16;GÛrnickiego £ukasza 41;bud.o trzech i wiÍcej mieszkaniach;rozbudowa wew.instal.gaz.w lokalu mieszkal.;inst.wewnÍtrzna;2010-07-09;22947/10;1749/10;2010-08-16;2010;7;2010-07-01;27;17,0570205;51,119257
5185;2037;;2010-08-16;PoúwiÍcka 23;bud.o trzech i wiÍcej mieszkaniach;rozbudowa i przebud.bud.mieszkal.jednorodzinnego;przebudowa;2010-07-05;22237/10;1750/10;2010-08-16;2010;7;2010-07-01;31;17,0381599;51,157685
5186;2038;;2010-08-16;BrodziÒskiego Kazimierza 2;bud.o trzech i wiÍcej mieszkaniach;przebudowa istniej.instal.gaz.w lokalu mieszkal.;inst.wewnÍtrzna;2010-08-10;26799/10;1751/10;2010-08-16;2010;8;2010-08-01;5;17,0370026;51,1410889
5187;2039;;2010-08-16;Starodworska 34;bud.o trzech i wiÍcej mieszkaniach;przebudowa instal.gaz.w lokalu mieszkal.;przebudowa;2010-08-11;26850/10;1752/10;2010-08-16;2010;8;2010-08-01;4;17,0934342;51,0759639
5188;2040;;2010-08-17;Igielna;bud.o trzech i wiÍcej mieszkaniach;budynku mieszkalno-us≥ugowego;przebudowa;2010-04-07;11400/10;124/10;2010-08-17;2010;4;2010-04-01;95;17,0321469;51,1115111
5189;2041;;2010-08-17;PartyzantÛw 14;bud.mieszkalne jednorodzinne;umarzam jako bezprzedmiotowe postÍpowanie administ.;przebudowa;2010-05-31;17944/10;232/10;2010-08-17;2010;5;2010-05-01;57;17,093878;51,1080119
5190;2042;;2010-08-17;Zgodna 19;bud.o trzech i wiÍcej mieszkaniach;umarzam jako bezprzedmiotowe-wew.instalacja gazu;inst.wewnÍtrzna;2010-07-07;22622/10;233/10;2010-08-17;2010;7;2010-07-01;30;17,0521541;51,0992099
5191;2043;;2010-08-17;Koúciuszki Tadeusza 20;bud.o trzech i wiÍcej mieszkaniach;umorzenie post.;przebudowa;2010-07-09;22944/10;234/10;2010-08-17;2010;7;2010-07-01;28;17,031543;51,1027867
5192;2044;;2010-08-17;Skargi Piotra Ks. 24-28;bud.hoteli;umorzenie post.;nowe;2010-06-17;20029/10;235/10;2010-08-17;2010;6;2010-06-01;44;17,0383974;51,1063382
5193;2045;;2010-08-17;Rzeübiarska;linie elektroener.i telekom.rozdzielcz.;umarzam postÍpowanie;nowe;2010-07-08;22788/10;236/10;2010-08-17;2010;7;2010-07-01;29;17,0828718;51,0997151
5194;2046;;2010-08-17;Kowalska 143;linie elektroener.i telekom.rozdzielcz.;budowa linii kablow.ún;przebudowa;2010-07-30;25495/10;1753/10;2010-08-17;2010;7;2010-07-01;13;17,1146147;51,1268343
5195;2047;;2010-08-17;Boles≥awa Chrobrego 4;bud.o trzech i wiÍcej mieszkaniach;wew.instal.gaz.dla potrzeb lokalu mieszk;inst.wewnÍtrzna;2010-07-14;23487/10;1754/10;2010-08-17;2010;7;2010-07-01;25;17,0348804;51,1208011
5196;2048;;2010-08-17;Cybulskiego Wojciecha 6;bud.o trzech i wiÍcej mieszkaniach; wew.instal.gaz.w lokalu mieszkal.;inst.wewnÍtrzna;2010-07-26;24862/10;1755/10;2010-08-17;2010;7;2010-07-01;17;17,032558;51,1161833
5197;2049;;2010-08-17;Tkacka 26;bud.o trzech i wiÍcej mieszkaniach;wew.instalacja gazu;inst.wewnÍtrzna;2010-06-18;20326/10;1756/10;2010-08-17;2010;6;2010-06-01;43;16,9585488;51,1357307
5198;2050;;2010-08-17;PowstaÒcÛw ålπskich 202;bud.mieszkalne jednorodzinne;remont elewacji budynku jednorodzinnego;przebudowa;2010-07-29;25358/10;1757/10;2010-08-17;2010;7;2010-07-01;14;17,008458;51,0779969
5199;2051;;2010-08-17;Przemyska 31;bud.mieszkalne jednorodzinne;przy≥πcza n/c dla potrzeb budynku mieszkalnego;przy≥πcze;2010-07-13;23241/10;1758/10;2010-08-17;2010;7;2010-07-01;26;16,886491;51,138712
5200;2052;;2010-08-17;D≥ugosza Jana 62;bud.o trzech i wiÍcej mieszkaniach;montaø wewnÍtrznej instalacji gazu dla lokalu mieszkalnego;inst.wewnÍtrzna;2010-06-23;20805/10;1759/10;2010-08-17;2010;6;2010-06-01;40;17,0654728;51,1353573
5201;2053;;2010-08-17;Drzyma≥y Micha≥a;boiska i budowle sportowe;przy≥πcze ciep≥ownicze do stadionu;przy≥πcze;2010-08-11;26896/10;1760/10;2010-08-17;2010;8;2010-08-01;5;17,0385376;51,1078852
5202;2054;;2010-08-17;Grabskiego W≥adys≥awa 2-8;bud.o trzech i wiÍcej mieszkaniach;przebudowa úcian elewacyjnych w budynku wielorodz;przebudowa;2010-08-03;25910/10;1761/10;2010-08-17;2010;8;2010-08-01;11;17,0176273;51,0979295
5203;2055;;2010-08-17;Odolanowska;rurociπgi gazu sieci rozdzielczej;gazociπg;nowe;2010-07-08;22723/10;1762/10;2010-08-17;2010;7;2010-07-01;29;17,1406031;51,1636189
5204;2056;;2010-08-17;Muzealny Plac 11;bud.o trzech i wiÍcej mieszkaniach;przebudowa przeszklenia klatki schodowej w budynku ;przebudowa;2010-07-09;22849/10;1763/10;2010-08-17;2010;7;2010-07-01;28;17,025561;51,103511
5205;2057;;2010-08-17;Dzielnicowa 4;bud.o trzech i wiÍcej mieszkaniach;przebudowa kot≥owni gazowej oraz wew.inst ;inst.wewnÍtrzna;2010-07-07;22585/10;1764/10;2010-08-17;2010;7;2010-07-01;30;16,9586473;51,0974822
5206;2058;;2010-08-17;Przemyska;rurociπgi gazu sieci rozdzielczej;sieÊ gazowa niskiego ciúnienia w ulicy wraz z przy≥πczami;nowe;2010-07-06;22504/10;1765/10;2010-08-17;2010;7;2010-07-01;31;16,8893895;51,1379067
5207;2059;;2010-08-17;Pi≥sudskiego JÛzefa Mar. 40;bud.o trzech i wiÍcej mieszkaniach;budowa wew.instal.gaz.w lokalu mieszkal.;inst.wewnÍtrzna;2010-06-29;21534/10;1766/10;2010-08-17;2010;6;2010-06-01;36;17,0385376;51,1078852
5208;2060;;2010-08-17;Bia≥oskÛrnicza 22/23;bud.o trzech i wiÍcej mieszkaniach;przebudowa i remont mieszkania w budynku;przebudowa;2010-06-15;19656/10;1767/10;2010-08-17;2010;6;2010-06-01;46;17,0277573;51,1120564
5209;2061;;2010-08-17;Wroc≥awczyka Micha≥a 37;bud.o trzech i wiÍcej mieszkaniach;remont lokalu mieszkalnego;przebudowa;2010-06-10;19291/10;1768/10;2010-08-17;2010;6;2010-06-01;49;17,0548417;51,1116624
5210;2062;;2010-08-17;MojÍcicka 15/17;bud.szpitali i zak≥.opieki medycznej;remont elewacji budynku akademii;remont;2010-07-19;23940/10;1769/10;2010-08-17;2010;7;2010-07-01;22;16,840315;51,173294
5211;2063;;2010-08-18;Ruska 32/33;bud.o trzech i wiÍcej mieszkaniach;przebudowa budynku mieszkalno-us≥ugowego;przebudowa;2010-07-02;22145/10;125/10;2010-08-18;2010;7;2010-07-01;34;17,024295;51,110926
5212;2064;;2010-08-18;Zatorska 3;bud.mieszkalne jednorodzinne;umarzam jako bezprzedmiotowe;rozbudowa;2010-06-17;20125/10;237/10;2010-08-18;2010;6;2010-06-01;45;17,1249048;51,1612371
5213;2065;;2010-08-18;Chopina Fryderyka 27;rurociπgi gazu sieci rozdzielczej;postanawiam umorzyÊ postÍpowanie;nowe;2010-08-04;26179/10;238/10;2010-08-18;2010;8;2010-08-01;11;17,0843745;51,1219661
5214;2066;;2010-08-18;Muchoborska 17;bud.handlowo-uslugowe;umorzenie post.;nowe;2010-07-22;24515/10;240/10;2010-08-18;2010;7;2010-07-01;20;16,9698643;51,1101083
5215;2067;;2010-08-18;Grunwaldzki Plac 9;bud.szkÛ≥ i instytucji badawczych;remont i przebudowa hali dydaktycznej nr 01 w budynku d-2 ;remont;2010-07-09;22934/10;1770/10;2010-08-18;2010;7;2010-07-01;29;17,0637763;51,1078114
5216;2068;;2010-08-18;Strzeblowska;bud.o trzech i wiÍcej mieszkaniach;budynek wielorodzinny;nowe;2010-07-06;22497/10;1771/10;2010-08-18;2010;7;2010-07-01;32;16,9051802;51,1548464
5217;2069;;2010-08-18;Su≥owska;bud.handlowo-uslugowe;budynek us≥ugowo-magazynowy  z czÍúciπ mieszkalnπ;nowe;2010-07-28;25243/10;1772/10;2010-08-18;2010;7;2010-07-01;16;17,0230649;51,1718184
5218;2070;;2010-08-18;åniegockiego Micha≥a 31,31A;bud.mieszkalne jednorodzinne;nadbudowa i przebudowa dwÛch bud.mieszkal.jednorodz;rozbudowa;2010-07-09;22978/10;1773/10;2010-08-18;2010;7;2010-07-01;29;16,9641946;51,0806237
5219;2071;;2010-08-18;Prochowicka 16;rurociπgi gazu sieci rozdzielczej;sieÊ gazowa;nowe;2010-07-13;23242/10;1774/10;2010-08-18;2010;7;2010-07-01;27;16,8623364;51,1516656
5220;2072;;2010-08-18;Fio≥kowa;rurociπgi wodociπg.sieci ;przebudowa instalacji wodociπgowej;przebudowa;2010-06-28;21342/10;1775/10;2010-08-18;2010;6;2010-06-01;38;16,9757169;51,0929018
5221;2073;;2010-08-18;KowieÒska;bud.o trzech i wiÍcej mieszkaniach;budowa zespo≥u bud.mieszkal.;nowe;2010-06-15;19785/10;1776/10;2010-08-18;2010;6;2010-06-01;47;17,1330904;51,1415978
5222;2074;;2010-08-19;Opatowicka;bud.mieszkalne jednorodzinne;umarzam jako bezprzedmiotowe postÍpowanie administ;nowe;2010-06-14;19621/10;29-paü;2010-08-19;2010;6;2010-06-01;49;17,1158087;51,0951204
5223;2075;;2010-08-19;Czajcza 6;bud.o trzech i wiÍcej mieszkaniach;umarzam jako bezprzedmiotowe-budynek wielorodzinny;nowe;2010-07-29;25388/10;241/10;2010-08-19;2010;7;2010-07-01;16;17,0980749;51,1344349
