"";"Numer.......................................wpisu";"ImiÍ.i.nazwisko.lub.nazwa.inwestora";"Data.wpisu";"Adres";"Rodzaj";"opis";"typ";"Data.wniosku";"Nr...............wniosku";"Nr...............decyzji";"Data.decyzji";"Rok.wniosku";"Miesiπc.wniosku";"data";"Czas.rozpatrzenia";"lon";"lat"
"11698";1757;"";"2012-07-10";"PieniÒska ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowej nn dla zasilania budynku";"nowe";"2012-06-14";"20289/12";"gru-41";"2012-07-10";2012;6;"2012-06-01";19;16,8907823;51,1499741
"11699";1758;"";"2012-07-10";"èrÛdlana 15 ";"bud.mieszkalne jednorodzinne";"montaø wewnetrznej instalacji gazu";"inst.wewnÍtrzna";"2012-06-08";"19637/12";"gru-42";"2012-07-10";2012;6;"2012-06-01";23;16,8810739;51,147566
"11700";1759;"";"2012-07-10";"Hercena Aleksandra 11 ";"bud.biurowe";"remont instalacji elektrycznej w budynku";"inst.wewnÍtrzna";"2012-05-14";"16050/12";"gru-46";"2012-07-10";2012;5;"2012-05-01";42;17,0411016;51,1026238
"11701";1760;"";"2012-07-10";"£owiecka 24 ";"linie elektroener.i telekom.rozdzielcz.";"demontaø istniejacego zbiornika octanu wapnia ,przebudowa opodestowienia kot≥a";"przebudowa";"2012-06-15";"20460/12";"gru-47";"2012-07-10";2012;6;"2012-06-01";18;17,0272982;51,1250388
"11702";1761;"";"2012-07-10";"Gorlicka 25 ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowej";"nowe";"2012-05-25";"17859/12";"gru-48";"2012-07-10";2012;5;"2012-05-01";33;17,116875;51,1447129
"11703";1762;"";"2012-07-10";"Steinhausa Hugona 9 ";"rurociπgi wodociπg.sieci ";"budowa sieci wodociagowej i kanalizacji sanitarnej";"nowe";"2012-05-16";"16429/12";"gru-50";"2012-07-10";2012;5;"2012-05-01";40;16,9760213;51,0737069
"11704";1763;"";"2012-07-11";"Przejazdowa ";"bud.o trzech i wiÍcej mieszkaniach";"umorzenie-budowa budynkÛw mieszkalnych";"nowe";"2012-06-11";"19929/12";"gru-51";"2012-07-11";2012;6;"2012-06-01";23;17,0787434;51,1479709
"11705";1764;"";"2012-07-11";"Kowalska 143 ";"bud.przemys≥owe";"przebudowa czÍúci budynku produkcyjnego";"przebudowa";"2012-06-04";"19155/12";"gru-52";"2012-07-11";2012;6;"2012-06-01";28;17,1146147;51,1268343
"11706";1765;"";"2012-07-11";"MokrzaÒska ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2012-05-11";"15956/12";"gru-53";"2012-07-11";2012;5;"2012-05-01";44;16,8555578;51,1513424
"11707";1766;"";"2012-07-11";"Nasturcjowa2  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa wewnÍtrznej instalacji gazu wraz z montaøem c.o.";"inst.wewnÍtrzna";"2012-06-05";"19179/12";"gru-55";"2012-07-11";2012;6;"2012-06-01";27;16,9765069;51,094454
"11708";1767;"";"2012-07-11";"Przybyszewskiego Stanis≥awa 38 ";"bud.o trzech i wiÍcej mieszkaniach";"remont elewacji budynku wielorodzinnego";"remont";"2012-06-01";"18770/12";"gru-61";"2012-07-11";2012;6;"2012-06-01";29;17,0602632;51,1372745
"11709";1768;"";"2012-07-11";"Nowowiejska 30  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego";"przebudowa";"2012-06-11";"19786/12";"gru-62";"2012-07-11";2012;6;"2012-06-01";23;17,0485219;51,1238589
"11710";1769;"";"2012-07-11";"Haukego-Bosaka JÛzefa Gen. 27  ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej i c.o.w lokalu us≥ugowym";"inst.wewnÍtrzna";"2012-05-30";"18477/12";"gru-64";"2012-07-11";2012;5;"2012-05-01";31;17,046472;51,1043296
"11711";1770;"";"2012-07-11";"StaroúciÒska ";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2012-05-14";"16038/12";"gru-65";"2012-07-11";2012;5;"2012-05-01";43;17,0489771;51,1612446
"11712";1771;"";"2012-07-11";"Osolska ";"bud.o dwÛch mieszkaniach";"budowa linii kablowej nn";"przy≥πcze";"2012-06-13";"20105/12";"gru-66";"2012-07-11";2012;6;"2012-06-01";21;17,037759;51,1630176
"11713";1772;"";"2012-07-11";"Legnicka 45 ";"";"budowa noúnika reklamowego";"noúnik reklamowy";"2012-06-19";"21040/12";"gru-67";"2012-07-11";2012;6;"2012-06-01";17;16,9971428;51,1201602
"11714";1773;"";"2012-07-11";"Nikliborca Jana 1 ";"bud.mieszkalne jednorodzinne";"odmowa";"nowe";"2012-05-15";"16248/12";"gru-69";"2012-07-11";2012;5;"2012-05-01";42;16,9794918;51,0738017
"11715";1774;"";"2012-07-11";"Curie-Sk≥odowskiej Marii  39 ";"bud.o trzech i wiÍcej mieszkaniach";"odmowa";"przebudowa";"2012-05-16";"16382/12";"gru-70";"2012-07-11";2012;5;"2012-05-01";41;17,0617588;51,1104133
"11716";1775;"";"2012-07-11";"Inøynierska 10 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa poddasza  w budynku wielorodzinnym";"przebudowa";"2012-05-30";"18493/12";"gru-73";"2012-07-11";2012;5;"2012-05-01";31;16,993513;51,0941339
"11717";1776;"";"2012-07-11";"Kraszewskiego JÛzefa Ignacego 10  ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnetrznej instalacji gazu";"inst.wewnÍtrzna";"2012-06-11";"19752/12";"gru-74";"2012-07-11";2012;6;"2012-06-01";23;17,0350428;51,1282459
"11718";1777;"";"2012-07-11";"Lelewela Joachima 17  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego";"inst.wewnÍtrzna";"2012-05-17";"16536/12";"gru-75";"2012-07-11";2012;5;"2012-05-01";40;17,0213588;51,1026557
"11719";1778;"";"2012-07-11";"GÛralska 7-9 ";"bud.przemys≥owe";"wymiana pokrycia dachu hali";"remont";"2012-06-22";"21510/12";"gru-77";"2012-07-11";2012;6;"2012-06-01";14;17,0035188;51,1101927
"11720";1779;"";"2012-07-11";"åredzka 30  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego";"przebudowa";"2012-04-27";"14538/12";"gru-78";"2012-07-11";2012;4;"2012-04-01";54;16,867538;51,1459539
"11721";1780;"";"2012-07-11";"Muchoborska 9 ";"bud.handlowo-uslugowe";"przebudowa stacji paliw";"przebudowa";"2012-06-21";"21462/12";"gru-79";"2012-07-11";2012;6;"2012-06-01";15;16,9693953;51,1091988
"11722";1781;"";"2012-07-12";"Kleczkowska 13  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego";"przebudowa";"2012-07-10";"23757/12";"gru-85";"2012-07-12";2012;7;"2012-07-01";3;17,033627;51,1268759
"11723";1782;"";"2012-07-12";"Graniczna ";"";"odmowa";"noúnik reklamowy";"2012-06-19";"21043/12";"gru-86";"2012-07-12";2012;6;"2012-06-01";18;16,9142661;51,1086735
"11724";1783;"";"2012-07-12";"Podwale 67  ";"bud.o trzech i wiÍcej mieszkaniach";"odmowa";"przebudowa";"2012-05-28";"17942/12";"gru-90";"2012-07-12";2012;5;"2012-05-01";34;17,040397;51,1031259
"11725";1784;"";"2012-07-12";"Nowy Targ Plac ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowej ún w celu zasilania budynku";"nowe";"2012-05-25";"17829/12";"gru-91";"2012-07-12";2012;5;"2012-05-01";35;17,0383774;51,110766
"11726";1785;"";"2012-07-12";"PowstaÒcÛw ålπskich 196 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa czÍúci klatki schodowej na komÛrkÍ";"przebudowa";"2012-06-21";"21373/12";"gru-92";"2012-07-12";2012;6;"2012-06-01";16;17,009197;51,079817
"11727";1786;"";"2012-07-12";"Okrzei Stefana 12 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji i centralnego ogrzewania w lokalu mieszkalnym";"inst.wewnÍtrzna";"2012-06-06";"19444/12";"gru-95";"2012-07-12";2012;6;"2012-06-01";27;17,0985694;51,1085045
"11728";1787;"";"2012-07-12";"Gwarna 13  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa wewnÍtrznej instalacji gazowej i centralnego ogrzewania w lokalu mieszkalnym";"inst.wewnÍtrzna";"2012-07-05";"23232/12";"gru-98";"2012-07-12";2012;7;"2012-07-01";6;17,0373111;51,100685
"11729";1788;"";"2012-07-12";"Hallera JÛzefa Gen. Aleja 11  ";"bud.o trzech i wiÍcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnÍtrzna";"2012-05-18";"16716/12";"gru-99";"2012-07-12";2012;5;"2012-05-01";40;17,0099006;51,0872423
"11730";1789;"";"2012-07-12";"Pio≥unowa ";"bud.mieszkalne jednorodzinne";"budowa linii kablowej";"przy≥πcze";"2012-05-18";"16743/12";"gru-01";"2012-07-12";2012;5;"2012-05-01";40;16,8804018;51,1282747
"11731";1790;"";"2012-07-12";"Ostowa ";"linie elektroener.i telekom.rozdzielcz.";"budowa odcinka gazociπgu";"nowe";"2012-05-29";"18174/12";"gru-02";"2012-07-12";2012;5;"2012-05-01";33;17,0060276;51,1655579
"11732";1791;"";"2012-07-12";"Pilczycka 142 ";"bud.o trzech i wiÍcej mieszkaniach";"odmowa";"nowe";"2012-04-24";"13946/12";"gru-03";"2012-07-12";2012;4;"2012-04-01";58;16,957057;51,1410209
"11733";1792;"";"2012-07-12";"£ukowa ";"rurociπgi kanalizac.sieci ";"budowa sieci wodociπgowej i kanalizacji sanitarnej";"rozbudowa";"2012-06-13";"20241/12";"gru-05";"2012-07-12";2012;6;"2012-06-01";22;16,8950625;51,1405943
"11734";1793;"";"2012-07-12";"DaszyÒskiego Ignacego 43  ";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2012-07-03";"22971/12";"gru-06";"2012-07-12";2012;7;"2012-07-01";8;17,0528205;51,124738
"11735";1794;"";"2012-07-12";"DaszyÒskiego Ignacego 3 ";"bud.o trzech i wiÍcej mieszkaniach";"remont elewacji ,balkonÛw oraz ocieplenie budynku wielorodzinnego";"remont";"2012-05-31";"18707/12";"gru-07";"2012-07-12";2012;5;"2012-05-01";31;17,048216;51,1260095
"11736";1795;"";"2012-07-12";"Hallera JÛzefa Gen. Aleja 52 ";"bud.handlowo-uslugowe";"przebudowa pasaøy";"przebudowa";"2012-06-26";"22062/12";"gru-08";"2012-07-12";2012;6;"2012-06-01";13;16,9990936;51,0883421
"11737";1796;"";"2012-07-12";"Fortowa ";"rurociπgi kanalizac.sieci ";"przebudowa kanalizacji deszczowej w ulicach";"przebudowa";"2012-06-06";"19557/12";"gru-12";"2012-07-12";2012;6;"2012-06-01";27;17,0680724;51,1549948
"11738";1797;"";"2012-07-12";"Wo≥odyjowskiego Micha≥a 4 ";"linie elektroener.i telekom.rozdzielcz.";"budowa elektroenergetycznej linii kablowej niskiego napiÍcia dla zasilania budynkÛw";"nowe";"2012-05-09";"15413/12";"gru-13";"2012-07-12";2012;5;"2012-05-01";47;16,9272767;51,1557845
"11739";1798;"";"2012-07-12";"Fabryczna 16H ";"bud.biurowe";"rozbudowa wraz z przebudowπ budynku socjalno-administracyjnego hali w-7 na budynkek biurowy inkubatora przedsiÍbiorczoúci";"rozbudowa";"2012-05-30";"18542/12";"gru-18";"2012-07-12";2012;5;"2012-05-01";32;16,9840506;51,1118512
"11740";1799;"";"2012-07-12";"Waniliowa ";"bud.o trzech i wiÍcej mieszkaniach";"budowa budynkÛw mieszkalnych wielorodzinnych";"nowe";"2012-05-17";"16621/12";"gru-20";"2012-07-12";2012;5;"2012-05-01";41;16,99906;51,1778912
"11741";1800;"";"2012-07-12";"KamieÒskiego Henryka Micha≥a 24 ";"bud.szkÛ≥ i instytucji badawczych";"przebudowa kuchni i sto≥Ûwki oraz remont i przebudowa toalet w budynku szko≥y podstawowej";"przebudowa";"2012-06-06";"19594/12";"gru-23";"2012-07-12";2012;6;"2012-06-01";27;17,0349517;51,1417497
"11742";1801;"";"2012-07-12";"ZwyciÍska 62-68 ";"bud.biurowe";"remont  budynku biurowego";"przebudowa";"2012-05-28";"18153/12";"gru-24";"2012-07-12";2012;5;"2012-05-01";34;17,0087725;51,0579571
"11743";1802;"";"2012-07-12";"Osobowicka 70A ";"bud.biurowe";"budowa przy≥πcza gazu";"przy≥πcze";"2012-05-18";"16730/12";"gru-25";"2012-07-12";2012;5;"2012-05-01";40;17,0023175;51,1351273
"11744";1803;"";"2012-07-13";"WrÛblewskiego Zygmunta 1-5 ";"budowle sportowe i rekreacyjne pozosta≥e";"budowa dwÛch klatek schodowych";"rozbudowa";"2012-06-19";"20850/12";"gru-32";"2012-07-13";2012;6;"2012-06-01";19;17,0762221;51,1056374
"11745";1804;"";"2012-07-13";"KamiennogÛrska 102A ";"bud.mieszkalne jednorodzinne";"nadbudowa strychÛw nad budynkami mieszkalnymi w zabudowie bliøniaczej";"rozbudowa";"2012-06-05";"19164/12";"gru-33";"2012-07-13";2012;6;"2012-06-01";29;16,8965329;51,132421
"11746";1805;"";"2012-07-13";"Chmielna 2 ";"zbiorniki,silosy i bud.magazynowe";"budowa wiaty stalowej";"nowe";"2012-05-23";"17429/12";"gru-34";"2012-07-13";2012;5;"2012-05-01";38;17,1189387;51,1612708
"11747";1806;"";"2012-07-13";"Berberysowa 58 ";"bud.mieszkalne jednorodzinne";"rozbudowa budynku mieszkalnego jednorodzinnego";"rozbudowa";"2012-05-18";"16888/12";"gru-40";"2012-07-13";2012;5;"2012-05-01";41;16,9264149;51,1168704
"11748";1807;"";"2012-07-13";"Rychtalska 20 ";"bud.biurowe";"budowa úcianki wydzielajπcej klatkÍ schodowπ w istniejπcym budynku biurowym";"przebudowa";"2012-05-28";"18154/12";"gru-43";"2012-07-13";2012;5;"2012-05-01";35;17,045855;51,129911
"11749";1808;"";"2012-07-13";"Hallera JÛzefa Gen. Aleja 11  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego";"przebudowa";"2012-05-10";"15703/12";"gru-44";"2012-07-13";2012;5;"2012-05-01";47;17,0099006;51,0872423
"11750";1809;"";"2012-07-13";"Borowska 258 ";"bud.handlowo-uslugowe";"nadbudowa budynku us≥ugowego/warsztatu samochodowego/ z przeznaczeniem na magazyn sklepowy";"rozbudowa";"2012-04-04";"11599/12";"gru-46";"2012-07-13";2012;4;"2012-04-01";73;17,032825;51,0728189
"11751";1810;"";"2012-07-13";"Reymonta W≥adys≥awa 3  ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2012-06-06";"19380/12";"gru-49";"2012-07-13";2012;6;"2012-06-01";28;17,0280783;51,1266424
"11752";1811;"";"2012-07-16";"Hallera JÛzefa Gen. Aleja 112  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego";"przebudowa";"2012-05-08";"15370/12";"gru-53";"2012-07-16";2012;5;"2012-05-01";50;16,9920879;51,0902097
"11753";1812;"";"2012-07-16";"Komuny Paryskiej 44-46 ";"bud.o trzech i wiÍcej mieszkaniach";"zm.dec.ostat.227/07-budowa budynku mieszkalno-us≥ugowego";"przebudowa";"2012-05-22";"17342/12";"gru-54";"2012-07-16";2012;5;"2012-05-01";40;17,046195;51,1021579
"11754";1813;"";"2012-07-16";"Traugutta Romualda Gen. 19-21 ";"bud.szkÛ≥ i instytucji badawczych";"rozbudowa i przebudowa budynku dydaktycznego ""a"" akademii sztuk piÍknych";"rozbudowa";"2012-05-18";"16866/12";"gru-55";"2012-07-16";2012;5;"2012-05-01";42;17,0443187;51,1059135
"11755";1814;"";"2012-07-16";"GÛralska 38  ";"bud.o trzech i wiÍcej mieszkaniach";"budowa instalacji gazowej i centralnego ogrzewania w lokalu mieszkalnym";"inst.wewnÍtrzna";"2012-06-28";"22283/12";"gru-57";"2012-07-16";2012;6;"2012-06-01";13;17,0022534;51,1081583
"11756";1815;"";"2012-07-16";"Arachidowa ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii oúwietlenia drogowego";"nowe";"2012-06-26";"21947/12";"gru-60";"2012-07-16";2012;6;"2012-06-01";15;16,9027975;51,1546649
"11757";1816;"";"2012-07-16";"Boles≥awa Chrobrego 2 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa wewnÍtrznej instalacji c.o.i.wod-kan. w budnku wielorodzinnym";"inst.wewnÍtrzna";"2012-06-20";"21126/12";"gru-61";"2012-07-16";2012;6;"2012-06-01";19;17,0348712;51,1206184
"11758";1817;"";"2012-07-16";"G≥ogowska 6 ";"bud.handlowo-uslugowe";"przebudowa lokalu handlowego-po≥πczenie dwÛch lokali handlowych wewnÍtrznπ komunikacjπ pionowπ w budynku handlowo-us≥ugowym";"przebudowa";"2012-05-18";"16849/12";"gru-62";"2012-07-16";2012;5;"2012-05-01";42;17,002389;51,116392
"11759";1818;"";"2012-07-16";"Michalczyka Kazimierza 18 ";"zbiorniki,silosy i bud.magazynowe";"umorzenie";"przebudowa";"2012-05-31";"18610/12";"gru-63";"2012-07-16";2012;5;"2012-05-01";33;17,0189667;51,1224408
"11760";1819;"";"2012-07-16";"Pasteura Ludwika Wybrzeøe4 ";"bud.szkÛ≥ i instytucji badawczych";"umorzenie";"remont";"2012-05-16";"16370/12";"gru-64";"2012-07-16";2012;5;"2012-05-01";44;17,0698392;51,1117816
"11761";1820;"";"2012-07-16";"Roosevelta Franklina 17  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa mieszkania";"inst.wewnÍtrzna";"2012-07-02";"22781/12";"gru-65";"2012-07-16";2012;7;"2012-07-01";11;17,0424357;51,1229633
"11762";1821;"";"2012-07-16";"RostafiÒskiego JÛzefa 16  ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu w mieszkaniu";"inst.wewnÍtrzna";"2012-07-03";"22889/12";"gru-66";"2012-07-16";2012;7;"2012-07-01";10;17,0336272;51,1200597
"11763";1822;"";"2012-07-16";"Lekcyjna 16 ";"bud.mieszkalne jednorodzinne";"umorzenie";"nowe";"2012-04-27";"14439/12";"gru-67";"2012-07-16";2012;4;"2012-04-01";57;17,071654;51,1488419
"11764";1823;"";"2012-07-16";"Tczewska 35 ";"bud.mieszkalne jednorodzinne";"remont ganku w budynku jednorodzinnym";"remont";"2012-06-25";"21878/12";"gru-73";"2012-07-16";2012;6;"2012-06-01";16;17,106098;51,1314519
"11765";1824;"";"2012-07-16";"Curie-Sk≥odowskiej Marii 35  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego";"przebudowa";"2012-04-27";"14527/12";"gru-74";"2012-07-16";2012;4;"2012-04-01";57;17,0613772;51,1105483
"11766";1825;"";"2012-07-16";"Beniowskiego Maurycego  15 ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2011-09-29";"33798/11";"gru-76";"2012-07-16";2011;9;"2011-09-01";208;16,987224;51,0891938
"11767";1826;"";"2012-07-16";"Miernicza 10  ";"obiekty kulturalne ogÛlnodostÍpne";"budowa klubu úrodowiskowego";"inst.wewnÍtrzna";"2012-07-09";"23581/12";"gru-81";"2012-07-16";2012;7;"2012-07-01";6;17,0499389;51,1023639
"11768";1827;"";"2012-07-16";"Bia≥oskÛrnicza 7/8/9 ";"bud.o trzech i wiÍcej mieszkaniach";"remont i przebudowa elewacji i dachu kamienic mieszkalno-us≥ugowych";"remont";"2011-12-19";"43365/11";"gru-82";"2012-07-16";2011;12;"2011-12-01";151;17,0274854;51,1112558
"11769";1828;"";"2012-07-16";"Pe≥czyÒska ";"bud.mieszkalne jednorodzinne";"umorzenie";"nowe";"2012-05-14";"15964/12";"gru-83";"2012-07-16";2012;5;"2012-05-01";46;16,9976014;51,1682472
"11770";1829;"";"2012-07-16";"RÍdzin";"rurociπgi kanalizac.sieci ";"budowa sieci kanalizacji sanitarnej";"nowe";"2012-03-30";"11056/12";"gru-86";"2012-07-16";2012;3;"2012-03-01";77;16,9623974;51,1707791
"11771";1830;"";"2012-07-16";"£owiecka 24 ";"linie telekomunikacyjne ";"montaø 6 anten radioliniowych dla systemu monitoringu miasta wroclawia na kominie h-186m zespo≥u elektrociep≥owni";"rozbudowa";"2012-07-10";"23838/12";"gru-95";"2012-07-16";2012;7;"2012-07-01";5;17,0272982;51,1250388
"11772";1831;"";"2012-07-16";"Wietnamska 1  ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu w lokalu mieszkalnym";"inst.wewnÍtrzna";"2012-05-30";"18383/12";"gru-96";"2012-07-16";2012;5;"2012-05-01";34;17,083977;51,0626399
"11773";1832;"";"2012-07-16";"Trzebnicka 60 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa sieni i korytarza przyziemia budynku mieszkalnego wielorodzinnego";"przebudowa";"2012-05-30";"18408/12";"gru-97";"2012-07-16";2012;5;"2012-05-01";34;17,0362249;51,127747
"11774";1833;"";"2012-07-16";"Su≥owska ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2012-03-30";"10996/12";"gru-98";"2012-07-16";2012;3;"2012-03-01";77;17,0230649;51,1718184
"11775";1834;"";"2012-07-16";"Konwaliowa 9 ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2012-04-16";"12854/12";"gru-99";"2012-07-16";2012;4;"2012-04-01";66;17,1124165;51,1732108
"11776";1835;"";"2012-07-16";"Wincentego åw. 25 A,C";"bud.handlowo-uslugowe";"przebudowa i remont budynkÛw na pomieszczenia centrum edukacji ekologicznej";"przebudowa";"2012-05-25";"17874/12";"gru-00";"2012-07-16";2012;5;"2012-05-01";37;17,0340469;51,1223491
"11777";1836;"";"2012-07-17";"Rakowiecka ";"linie elektroener.i telekom.rozdzielcz.";"budowa sieci elektroenergetycznych nn w celu zasilania budynku";"nowe";"2012-05-24";"17691/12";"gru-01";"2012-07-17";2012;5;"2012-05-01";39;17,069236;51,0976871
"11778";1837;"";"2012-07-17";"Sarbinowska 2-8 ";"linie elektroener.i telekom.rozdzielcz.";"budowa telekomunikacyjnej kanalizacji kablowej";"nowe";"2012-06-19";"20830/12";"gru-03";"2012-07-17";2012;6;"2012-06-01";21;16,944233;51,127015
"11779";1838;"";"2012-07-17";"Smoluchowskiego Mariana ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowych sn";"przebudowa";"2012-06-18";"20788/12";"gru-04";"2012-07-17";2012;6;"2012-06-01";22;17,0645973;51,1080084
"11780";1839;"";"2012-07-17";"ØÛ≥kiewskiego Stanis≥awa 16 ";"bud.mieszkalne jednorodzinne";"odmowa";"nowe";"2012-05-18";"16818/12";"gru-08";"2012-07-17";2012;5;"2012-05-01";43;16,8706274;51,1222756
"11781";1840;"";"2012-07-17";"Rynek-Ratusz 11/12 ";"bud.biurowe";"odmowa";"inst.wewnÍtrzna";"2012-05-25";"17824/12";"gru-10";"2012-07-17";2012;5;"2012-05-01";38;17,0323046;51,110611
"11782";1841;"";"2012-07-17";"Barlickiego Norberta 37 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa balkonÛw na elewacji frontowej budynku mieszkalnego wielorodzinnego";"przebudowa";"2012-06-11";"19787/12";"gru-11";"2012-07-17";2012;6;"2012-06-01";27;17,0513773;51,1237543
"11783";1842;"";"2012-07-17";"Olszewskiego Karola 88 3";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej i c.o.w lokalu mieszkalnym";"inst.wewnÍtrzna";"2012-06-08";"19614/12";"gru-13";"2012-07-17";2012;6;"2012-06-01";28;17,1047853;51,1021566
"11784";1843;"";"2012-07-17";"Tomaszowska 10  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego w budynku wielorodzinnym";"przebudowa";"2012-05-23";"17540/12";"gru-14";"2012-07-17";2012;5;"2012-05-01";40;17,0391999;51,090086
"11785";1844;"";"2012-07-17";"Traugutta Romualda Gen.  127  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa wewnÍtrznej instalacji gazowej i c.o.";"inst.wewnÍtrzna";"2012-07-05";"23190/12";"gru-19";"2012-07-17";2012;7;"2012-07-01";9;17,0547974;51,0989802
"11786";1845;"";"2012-07-17";"Komandorska 118 ";"bud.szkÛ≥ i instytucji badawczych";"remont elewacji i dachu wraz z dociepleniem budynku rektoratu uniwersytetu ekonomicznego";"remont";"2012-07-06";"23462/12";"gru-23";"2012-07-17";2012;7;"2012-07-01";8;17,0244197;51,0912193
"11787";1846;"";"2012-07-17";"W≥adys≥awa £okietka 12  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa wewnÍtrznej instalacji gazowej oraz instalacji c.o.w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2012-06-21";"21277/12";"gru-24";"2012-07-17";2012;6;"2012-06-01";19;17,0350921;51,1186396
"11788";1847;"";"2012-07-17";"Nenckiego Marcelego 59 ";"bud.o trzech i wiÍcej mieszkaniach";"budowa budunku mieszkalnego wielorodzinnego z garaøem podziemnym";"nowe";"2011-12-13";"42621/11";"gru-25";"2012-07-17";2011;12;"2011-12-01";156;17,0250847;51,0577683
"11789";1848;"";"2012-07-17";"Hallera JÛzefa Gen. Aleja ";"bud.o trzech i wiÍcej mieszkaniach";"budowa trzech budynkÛw mieszkalnych wielorodzinnych b1,b2 z us≥ugami,b3-b4 /faza3/ z garaøami wbudowanymi";"nowe";"2012-04-27";"14599/12";"gru-26";"2012-07-17";2012;4;"2012-04-01";58;16,9956631;51,0900883
