"";"Numer.......................................wpisu";"Imiê.i.nazwisko.lub.nazwa.inwestora";"Data.wpisu";"Adres";"Rodzaj";"opis";"typ";"Data.wniosku";"Nr...............wniosku";"Nr...............decyzji";"Data.decyzji";"Rok.wniosku";"Miesi¹c.wniosku";"data";"Czas.rozpatrzenia";"data_miesiac";"pora_roku";"lon";"lat"
"24524";891;"";"";"Wys³oucha Seweryna  1B ";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2016-03-25";"9619/16";"1708/16";"2016-04-19";2016;3;"2016-03-01";18;"2016_03";"Wiosna";16,9738095;51,074886
"24525";892;"";"";"Graniczna 8B ";"bud.przemys³owe";"przebudowa hali w centrum logistycznym";"przebudowa";"2016-04-12";"11501/16";"1709/16";"2016-04-19";2016;4;"2016-04-01";6;"2016_04";"Wiosna";16,9285583;51,1065534
"24526";893;"";"";"A³unowa,obr.polanowice,AM-10,dz.nr 27,28/1  ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowej";"nowe";"2016-02-19";"5195/16";"1710/16";"2016-04-19";2016;2;"2016-02-01";43;"2016_02";"Zima";17,0385376;51,1078852
"24527";894;"";"";"Wojrowicka  12";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazu w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2016-03-23";"9129/16";"1711/16";"2016-04-19";2016;3;"2016-03-01";20;"2016_03";"Wiosna";16,960117;51,11423
"24528";895;"";"";"Serbska  29 ";"bud.mieszkalne jednorodzinne";"rozbudowa i przebudowa wraz ze zmian¹ sposobu u¿ytkowania czêœci budynku mieszkalnego na prac.protetyczn¹";"rozbudowa";"2016-04-08";"11169/16";"1716/16";"2016-04-19";2016;4;"2016-04-01";8;"2016_04";"Wiosna";17,017881;51,1369909
"24529";896;"";"";"Przednia  40 ";"bud.o dwóch mieszkaniach";"budowa budynku mieszkalnego jednorodzinnego wolno stoj¹cego";"nowe";"2015-12-09";"40503/15";"1719/16";"2016-04-19";2015;12;"2015-12-01";95;"2015_12";"Zima";16,926372;51,123633
"24530";897;"";"";"Wiœniowa Aleja  26 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa elewacji obejmuj¹cej wykonanie okien w budynku wielorodzinnym";"remont";"2016-03-09";"7420/16";"1722/16";"2016-04-19";2016;3;"2016-03-01";30;"2016_03";"Wiosna";17,016818;51,085896
"24531";898;"";"";"Bociania,obr.kowale,AM-6,dz.nr 44/6  ";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2016-03-10";"7536/16";"1725/16";"2016-04-19";2016;3;"2016-03-01";29;"2016_03";"Wiosna";17,0385376;51,1078852
"24532";899;"";"";"Kromera Marcina Aleja 2";"bud.o trzech i wiêcej mieszkaniach";"remont i przebudowa lokalu mieszkalnego w budynku wielorodzinnym";"przebudowa";"2016-03-16";"8251/16";"1726/16";"2016-04-19";2016;3;"2016-03-01";25;"2016_03";"Wiosna";17,0603246;51,130916
"24533";900;"";"";"Okrzei Stefana  10 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej w lokalu mieszkalnym";"inst.wewnêtrzna";"2016-03-17";"8349/16";"1728/16";"2016-04-20";2016;3;"2016-03-01";25;"2016_03";"Wiosna";17,098533;51,1086319
"24534";901;"";"";"Dolnobrzeska 1";"bud.o trzech i wiêcej mieszkaniach";"budowa wewnêtrznej instalacji gazu w lokalu mieszkalnym";"inst.wewnêtrzna";"2016-03-08";"7242/16";"1729/16";"2016-04-20";2016;3;"2016-03-01";32;"2016_03";"Wiosna";16,867465;51,1461229
"24535";902;"";"";"Rodakowskiego Henryka Hipolita  23 ";"bud.mieszkalne jednorodzinne";"przebudowa budynku mieszkalnego jednorodzinnego w zabudowie bli¿niaczej";"przebudowa";"2016-02-10";"4091/16";"1730/16";"2016-04-20";2016;2;"2016-02-01";51;"2016_02";"Zima";17,1036073;51,099528
"24536";903;"";"";"Sokolnicza  32 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu mieszkalnego wraz z przy³. czêœci strychu i monta¿em wewn. instalacji gazowej w budynku wielorodzinnym";"przebudowa";"2016-02-22";"5256/16";"1731/16";"2016-04-20";2016;2;"2016-02-01";43;"2016_02";"Zima";17,020407;51,112789
"24537";904;"";"";"D¹browskiego Jana Henryka Gen.  35 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2016-03-09";"7409/16";"1733/16";"2016-04-20";2016;3;"2016-03-01";31;"2016_03";"Wiosna";17,0408779;51,1000894
"24538";905;"";"";"D³ugosza Jana  49 ";"zbiorniki,silosy i bud.magazynowe";"odmowa";"przebudowa";"2016-02-19";"5242/16";"1734/16";"2016-04-20";2016;2;"2016-02-01";44;"2016_02";"Zima";17,0654162;51,1346091
"24539";906;"";"";"Bierutowska  65-67 ";"ulice i drogi pozosta³e";"budowa infrastruktury technicznej";"przebudowa";"2016-02-25";"5876/16";"1740/16";"2016-04-20";2016;2;"2016-02-01";40;"2016_02";"Zima";17,1336722;51,151813
"24540";907;"";"";"Brodzka,obr.Maslice,AM-3,dz.nr.1/7,2/2  ";"ruroci¹gi wodoci¹g.sieci rozdzielczej";"budowa sieci wodociagowej";"nowe";"2016-02-17";"4903/16";"1741/16";"2016-04-20";2016;2;"2016-02-01";46;"2016_02";"Zima";17,0385376;51,1078852
"24541";908;"";"";"Pakos³awska 7 ";"bud.o dwóch mieszkaniach";"budowa trzech budynków mieszkalnych";"nowe";"2016-02-16";"4633/16";"1743/16";"2016-04-20";2016;2;"2016-02-01";47;"2016_02";"Zima";17,0330982;51,1530443
"24542";909;"";"";"Fabryczna  12 ";"zbiorniki,silosy i bud.magazynowe";"budowa namiotowej hali magazynowej";"nowe";"2016-01-18";"1383/16";"1744/16";"2016-04-20";2016;1;"2016-01-01";68;"2016_01";"Zima";16,9889779;51,1120014
"24543";910;"";"";"Osobowicka  112 C";"bud.o trzech i wiêcej mieszkaniach";"przebudowa czêœci poddasza na pom.mieszkalne dla lokalu mieszkalnego nr 4 w budynku wielorodzinnym";"przebudowa";"2016-02-10";"3984/16";"1745/16";"2016-04-20";2016;2;"2016-02-01";51;"2016_02";"Zima";16,991048;51,1414569
"24544";911;"";"";"Postêpowa 6 A ";"bud.mieszkalne jednorodzinne";"budowa budynków mieszkalnych";"nowe";"2016-04-04";"10496/16";"1746/16";"2016-04-20";2016;4;"2016-04-01";13;"2016_04";"Wiosna";16,9392812;51,0969489
"24545";912;"";"";"Nefrytowa  82 ";"bud.mieszkalne jednorodzinne";"monta¿ wewnêtrznej instalacji gazu dla budynku mieszkalnego";"inst.wewnêtrzna";"2016-02-29";"6222/16";"1747/16";"2016-04-20";2016;2;"2016-02-01";38;"2016_02";"Zima";17,026318;51,049438
"24546";913;"";"";"Przedwioœnie,obr.Paw³owice,AM-20,dz.nr 50/8  ";"bud.mieszkalne jednorodzinne";"budowa wolno stoj¹cego budynku mieszklalnego jednorodzinnnego z gara¿em w budynku i infrastruktura techniczna";"nowe";"2016-01-18";"1292/16";"1749/16";"2016-04-20";2016;1;"2016-01-01";68;"2016_01";"Zima";17,0385376;51,1078852
"24547";914;"";"";"Ruciana 11B ";"bud.o dwóch mieszkaniach";"budowa budynku jednorodzinnego";"nowe";"2016-02-17";"4869/16";"1752/16";"2016-04-20";2016;2;"2016-02-01";46;"2016_02";"Zima";17,109965;51,1698949
"24548";915;"";"";"Rêdziñska  50 ";"bud.mieszkalne jednorodzinne";"umorzenie";"nowe";"2016-02-09";"3829/16";"1753/16";"2016-04-20";2016;2;"2016-02-01";52;"2016_02";"Zima";16,9472491;51,1542419
"24549";916;"";"";"Rêdziñska  50 ";"bud.mieszkalne jednorodzinne";"umorzenie postêpowania";"nowe";"2016-02-09";"3830/16";"1754/16";"2016-04-20";2016;2;"2016-02-01";52;"2016_02";"Zima";16,9472491;51,1542419
"24550";917;"";"";"Jesionowa,obr.Tarnogaj,AM-2,dz.nr1/2 ";"linie elektroener.i telekom.rozdzielcz.";"budowa stacji transformatorowej ,linii kablowych œi nn";"nowe";"2016-01-12";"775/16";"1755/16";"2016-04-21";2016;1;"2016-01-01";73;"2016_01";"Zima";17,0385376;51,1078852
"24551";918;"";"";"Maleczyñskich Ewy i Karola  87 ";"bud.mieszkalne jednorodzinne";"umorzenie";"nowe";"2016-02-08";"3711/16";"1756/16";"2016-04-21";2016;2;"2016-02-01";54;"2016_02";"Zima";16,9761306;51,0728605
"24552";919;"";"";"Rogowska 146 ";"ruroci¹gi gazu sieci rozdzielczej";"budowa gazoci¹gu nc wraz z dwoma przy³¹czami gazu";"przebudowa";"2016-02-22";"5454/16";"1758/16";"2016-04-21";2016;2;"2016-02-01";44;"2016_02";"Zima";16,9496359;51,1138259
"24553";920;"";"";"Wittek Marii Genera³,obr.o³taszyn,AM-9,dz.nr 24/2";"bud.mieszkalne jednorodzinne";"budowa domu jednorodzinnego wolno stoj¹cego wraz z wewnêtrzn¹ lini¹ zasilajaca";"nowe";"2016-02-18";"4921/16";"1760/16";"2016-04-21";2016;2;"2016-02-01";46;"2016_02";"Zima";17,0385376;51,1078852
"24554";921;"";"";"Brzeska 4 ";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazowa";"inst.wewnêtrzna";"2016-02-18";"5055/16";"1761/16";"2016-04-21";2016;2;"2016-02-01";46;"2016_02";"Zima";17,05088;51,0973399
"24555";922;"";"";"Bielawska 7 ";"bud.o dwóch mieszkaniach";"monta¿ wewnêtrznej instalacji gazu w budynku mieszkalnym.";"inst.wewnêtrzna";"2016-03-08";"7300/16";"1764/16";"2016-04-21";2016;3;"2016-03-01";33;"2016_03";"Wiosna";17,045848;51,0751299
"24556";923;"";"";"Koœciuszki Tadeusza 154 ";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazowa w lokalu mieszkalnym";"inst.wewnêtrzna";"2016-03-10";"7571/16";"1769/16";"2016-04-21";2016;3;"2016-03-01";31;"2016_03";"Wiosna";17,0501403;51,0992519
"24557";924;"";"";"WoŸnicza  39 ";"bud.mieszkalne jednorodzinne";"przebudowa budynku mieszkalnego jednorodzinnego";"przebudowa";"2016-02-18";"5018/16";"1770/16";"2016-04-21";2016;2;"2016-02-01";46;"2016_02";"Zima";16,942898;51,123149
"24558";925;"";"";"Œredzka  29";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu uzytkowego na lokal mieszkalny";"przebudowa";"2016-03-18";"8683/16";"1771/16";"2016-04-21";2016;3;"2016-03-01";25;"2016_03";"Wiosna";16,868629;51,1455879
"24559";926;"";"";"Rumiankowa 55 B";"bud.o trzech i wiêcej mieszkaniach";"przebudowa dachu nad lokalem mieszkalnym";"przebudowa";"2016-04-01";"10413/16";"1774/16";"2016-04-21";2016;4;"2016-04-01";15;"2016_04";"Wiosna";16,9202778;51,1218615
"24560";927;"";"";"Strachociñska 143 ";"bud.mieszkalne jednorodzinne";"rozbudowa i przebudowa budynku mieszkalnego jednorodzinnego wolnostoj¹cego";"rozbudowa";"2016-02-01";"2892/16";"1775/16";"2016-04-21";2016;2;"2016-02-01";59;"2016_02";"Zima";17,152651;51,103854
"24561";928;"";"";"Weso³a 13B";"bud.o trzech i wiêcej mieszkaniach";"remont i przebudowa  lokalu mieszkalnego";"przebudowa";"2016-03-17";"8421/16";"1776/16";"2016-04-21";2016;3;"2016-03-01";26;"2016_03";"Wiosna";17,0354;51,090471
"24562";929;"";"";"Biskupa Tomasza Pierwszego 9";"bud.o trzech i wiêcej mieszkaniach";"przebudowa mieszkania";"przebudowa";"2016-02-16";"4662/16";"1777/16";"2016-04-21";2016;2;"2016-02-01";48;"2016_02";"Zima";17,0279758;51,1240464
"24563";930;"";"";"Krzycka 72B ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego wolno stoj¹cego z gara¿em podziemnym wbudowanym, instalacjami wewnêtrznymi i zagospodarowaniem terenu.";"nowe";"2016-03-09";"7414/16";"1779/16";"2016-04-21";2016;3;"2016-03-01";32;"2016_03";"Wiosna";16,9944628;51,0686166
"24564";931;"";"";"Pusta 25A ";"bud.mieszkalne jednorodzinne";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2016-03-11";"7765/16";"1780/16";"2016-04-21";2016;3;"2016-03-01";30;"2016_03";"Wiosna";16,9603594;51,0982273
"24565";932;"";"";"Miernicza  16 ";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2016-03-25";"9625/16";"1791/16";"2016-04-21";2016;3;"2016-03-01";20;"2016_03";"Wiosna";17,049304;51,10185
"24566";933;"";"";"Koœcielna  16 ";"bud.mieszkalne jednorodzinne";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2016-03-25";"9521/16";"1792/16";"2016-04-21";2016;3;"2016-03-01";20;"2016_03";"Wiosna";16,9801079;51,064436
"24567";934;"";"";"Wo³odyjowskiej Basi,obr.¯erniki,AM-42,dz.nr335/8,331/20,332";"ruroci¹gi gazu sieci rozdzielczej";"budowa 2 odcinków sieci gazowej";"nowe";"2016-03-10";"7667/16";"1793/16";"2016-04-21";2016;3;"2016-03-01";31;"2016_03";"Wiosna";17,0385376;51,1078852
"24568";935;"";"";"Babiego Lata,obr.Krzyki,AM-7,dz.nr46/11,52/3,46/6  ";"bud.o trzech i wiêcej mieszkaniach";"budowa budynku wielorodzinnego wraz z budow¹ zjazdów i chodnika";"nowe";"2016-01-21";"1854/16";"1796/16";"2016-04-21";2016;1;"2016-01-01";66;"2016_01";"Zima";17,0385376;51,1078852
"24569";936;"";"";"Brylantowa,obr,O³taszyn,AM-11,dz.nr37/2";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2016-03-11";"7832/16";"1798/16";"2016-04-21";2016;3;"2016-03-01";30;"2016_03";"Wiosna";17,0385376;51,1078852
"24570";937;"";"";"Œwidnicka 5 ";"bud.o trzech i wiêcej mieszkaniach";"odmowa";"przebudowa";"2015-12-22";"42003/15";"1801/16";"2016-04-22";2015;12;"2015-12-01";89;"2015_12";"Zima";17,0323749;51,1085099
"24571";938;"";"";"Gorlicka  20 ";"bud.o trzech i wiêcej mieszkaniach";"odmowa";"inst.wewnêtrzna";"2016-02-17";"4818/16";"1805/16";"2016-04-22";2016;2;"2016-02-01";48;"2016_02";"Zima";17,115574;51,1455429
"24572";939;"";"";"Kleczkowska  34 ";"bud.o trzech i wiêcej mieszkaniach";"umorzenie postêpowania";"przebudowa";"2016-01-22";"1898/16";"1807/16";"2016-04-22";2016;1;"2016-01-01";66;"2016_01";"Zima";17,0293776;51,1268097
"24573";940;"";"";"Antoniego Œw.  28 ";"";"monta¿ szyldu reklamowego";"noœnik reklamowy";"2016-02-04";"3385/16";"1810/16";"2016-04-22";2016;2;"2016-02-01";57;"2016_02";"Zima";17,0245407;51,1093059
"24574";941;"";"";"Kowarzyka Hugona,obr.Poœwiêtne,AM-10,dz.nr 21/2,21/4,21/1 ";"bud.o trzech i wiêcej mieszkaniach";"odmowa";"nowe";"2016-02-19";"5185/16";"1813/16";"2016-04-22";2016;2;"2016-02-01";46;"2016_02";"Zima";17,0385376;51,1078852
"24575";942;"";"";"obr.Stab³owice,AM-31,dz.nr 123";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2016-02-26";"6020/16";"1816/16";"2016-04-25";2016;2;"2016-02-01";42;"2016_02";"Zima";17,0385376;51,1078852
"24576";943;"";"";"Bezpieczna  46";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej w lokalu mieszkalnym";"inst.wewnêtrzna";"2016-03-03";"6738/16";"1820/16";"2016-04-25";2016;3;"2016-03-01";38;"2016_03";"Wiosna";17,020819;51,1388089
"24577";944;"";"";"Majakowskiego W³odzimierza  26-28 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa œcian zewnetrznych klatek schodowych oraz docieplenie œcian zewnetrznych";"remont";"2016-03-24";"9473/16";"1821/16";"2016-04-25";2016;3;"2016-03-01";23;"2016_03";"Wiosna";16,9485197;51,1259169
"24578";945;"";"";"Gliniana  58 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ instalacji gazu ziemnego w mieszkaniu";"inst.wewnêtrzna";"2016-04-05";"10758/16";"1823/16";"2016-04-25";2016;4;"2016-04-01";15;"2016_04";"Wiosna";17,042216;51,09144
"24579";946;"";"";"Stefczyka Franciszka  61 ";"bud.mieszkalne jednorodzinne";"odmowa";"rozbudowa";"2016-01-12";"786/16";"1824/16";"2016-04-25";2016;1;"2016-01-01";75;"2016_01";"Zima";17,106044;51,104614
"24580";947;"";"";"Stein Edyty B³ogos³awionej  10 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa mieszkania";"przebudowa";"2016-04-05";"10689/16";"1826/16";"2016-04-25";2016;4;"2016-04-01";15;"2016_04";"Wiosna";17,0501737;51,1219635
"24581";948;"";"";"Majakowskiego W³odzimierza 8-10 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa i docieplenie scian budynku wielorodzinnego";"remont";"2016-03-24";"9471/16";"1827/16";"2016-04-25";2016;3;"2016-03-01";23;"2016_03";"Wiosna";16,9502605;51,1253255
"24582";949;"";"";"JeŸdziecka 30A ";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2016-03-16";"8194/16";"1828/16";"2016-04-25";2016;3;"2016-03-01";29;"2016_03";"Wiosna";16,996374;51,061923
"24583";950;"";"";"£ukowska  36 ";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2016-02-02";"3209/16";"1829/16";"2016-04-25";2016;2;"2016-02-01";60;"2016_02";"Zima";16,9227404;51,1659595
"24584";951;"";"";"Sarbinowska  31-33 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa  budynku wielorodzinnego";"remont";"2016-03-24";"9476/16";"1830/16";"2016-04-25";2016;3;"2016-03-01";23;"2016_03";"Wiosna";16,94662;51,127465
"24585";952;"";"";"Wyszyñskiego Stefana Kardyna³a,obr.Pl.Grunwaldzki,AM-9,dz.nr 107/9,107/10 ";"ulice i drogi pozosta³e";"przebudowa wnêtrza podwórzowego wraz z budow¹ drogi";"przebudowa";"2016-01-15";"1206/16";"1831/16";"2016-04-25";2016;1;"2016-01-01";72;"2016_01";"Zima";17,0385376;51,1078852
"24586";953;"";"";"Hubala Mjr 1 ";"bud.handlowo-uslugowe";"umorzenie postêpowania";"nowe";"2016-02-23";"5579/16";"1833/16";"2016-04-25";2016;2;"2016-02-01";45;"2016_02";"Zima";17,0385376;51,1078852
"24587";954;"";"";"Rakowiecka  47 ";"bud.o trzech i wiêcej mieszkaniach";"umorzenie";"nowe";"2015-12-23";"42197/15";"1835/16";"2016-04-25";2015;12;"2015-12-01";89;"2015_12";"Zima";17,0693145;51,0984414
"24588";955;"";"";"Kromera Marcina Aleja  44 ";"bud.biurowe";"remont i przebudowa serwerowni w budynku urzêdu";"przebudowa";"2016-04-25";"13241/16";"1836/16";"2016-04-25";2016;4;"2016-04-01";1;"2016_04";"Wiosna";17,0644472;51,1328203
"24589";956;"";"";"Szczyrki Jana 5 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu mieszkalnego";"przebudowa";"2016-04-18";"12300/16";"1838/16";"2016-04-26";2016;4;"2016-04-01";7;"2016_04";"Wiosna";16,977789;51,1117382
"24590";957;"";"";"Hermanowska  89-91 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa œcian zewnetrznych klatek schodowych oraz docieplenie œcian zewnetrznych wraz z kolorystyka";"remont";"2016-03-24";"9474/16";"1840/16";"2016-04-26";2016;3;"2016-03-01";24;"2016_03";"Wiosna";16,948048;51,1253849
"24591";958;"";"";"Mongolski Plac 3";"bud.o dwóch mieszkaniach";"umorzenie";"inst.wewnêtrzna";"2016-03-02";"6596/16";"1842/16";"2016-04-26";2016;3;"2016-03-01";40;"2016_03";"Wiosna";17,081912;51,060423
"24592";959;"";"";"Sosnowiecka  19 ";"bud.mieszkalne jednorodzinne";"monta¿ instalacji gazu dla budynku mieszkalnego";"inst.wewnêtrzna";"2016-03-07";"7087/16";"1846/16";"2016-04-26";2016;3;"2016-03-01";37;"2016_03";"Wiosna";17,0884104;51,0698218
"24593";960;"";"";"¯eromskiego Stefana  44 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazu w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2016-03-11";"7735/16";"1850/16";"2016-04-26";2016;3;"2016-03-01";33;"2016_03";"Wiosna";17,0482833;51,1232444
"24594";961;"";"";"Trzebnicka  30 ";"bud.o trzech i wiêcej mieszkaniach";"docieplenie  elewacji budynku mieszkalnego";"remont";"2016-02-15";"4588/16";"1851/16";"2016-04-26";2016;2;"2016-02-01";52;"2016_02";"Zima";17,035669;51,123247
"24595";962;"";"";"Majakowskiego W³odzimierza  12-14 ";"bud.o trzech i wiêcej mieszkaniach";"docieplenie i kolorystyka budynku wielorodzinnego";"remont";"2016-03-24";"9472/16";"1853/16";"2016-04-26";2016;3;"2016-03-01";24;"2016_03";"Wiosna";16,9497203;51,1256341
"24596";963;"";"";"DŸwirzyñska  24-28 ";"bud.o trzech i wiêcej mieszkaniach";"przebud.œcian zewn klatek schodowych,docieplenie œcian zewn. z kolorystyk¹ budynku mieszkalnego wielorodzinnego";"remont";"2016-03-24";"9475/16";"1854/16";"2016-04-26";2016;3;"2016-03-01";24;"2016_03";"Wiosna";16,9479;51,127941
"24597";964;"";"";"Mielecka 8";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2016-03-01";"6411/16";"1858/16";"2016-04-26";2016;3;"2016-03-01";41;"2016_03";"Wiosna";17,003038;51,092113
"24598";965;"";"";"Legionów Plac  15 ";"bud.o trzech i wiêcej mieszkaniach";"remont elwacji budynku wielorodzinnego";"remont";"2016-02-25";"5893/16";"1859/16";"2016-04-26";2016;2;"2016-02-01";44;"2016_02";"Zima";17,0232345;51,1045036
"24599";966;"";"";"Wierzbowa  30 ";"obiekty kulturalne ogólnodostêpne";"przebudowa drugiego pietra w pa³acu";"przebudowa";"2016-03-10";"7572/16";"1860/16";"2016-04-26";2016;3;"2016-03-01";34;"2016_03";"Wiosna";17,0374528;51,1070477
"24600";967;"";"";"Wyszyñskiego Stefana Kardyna³a 121 ";"bud.o trzech i wiêcej mieszkaniach";"remont dachu wielorodzinnego budynku mieszkalnego";"remont";"2016-02-12";"4420/16";"1863/16";"2016-04-26";2016;2;"2016-02-01";53;"2016_02";"Zima";17,0539284;51,1240212
"24601";968;"";"";"Damrota Konstantego Ks.  13";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2016-03-25";"9576/16";"1865/16";"2016-04-26";2016;3;"2016-03-01";23;"2016_03";"Wiosna";17,0534907;51,1264573
"24602";969;"";"";"Podwale  47 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu mieszkalnego w budynku wielorodzinnym";"przebudowa";"2016-03-14";"7985/16";"1866/16";"2016-04-26";2016;3;"2016-03-01";32;"2016_03";"Wiosna";17,0333731;51,1038918
"24603";970;"";"";"Karkonoska Aleja,obr.Partynice,AM-8,dz.nr 2/3,6  ";"ruroci¹gi wodoci¹g.sieci rozdzielczej";"odmowa";"nowe";"2016-02-23";"5503/16";"1868/16";"2016-04-27";2016;2;"2016-02-01";47;"2016_02";"Zima";17,0385376;51,1078852
"24604";971;"";"";"Grawerska,obr.Widawa,AM-7,dz.nr 26/9,26/6  ";"ruroci¹gi gazu sieci rozdzielczej";"budowa gazoci¹gu œc wraz z przy³¹czem gazu dla budynku";"nowe";"2016-02-24";"5791/16";"1877/16";"2016-04-27";2016;2;"2016-02-01";46;"2016_02";"Zima";17,0385376;51,1078852
"24605";972;"";"";"Owczarska,obr.Leœnica,AM-7,dz.nr 80/4,80/5  ";"bud.o dwóch mieszkaniach";"budowa 5 -ciu budynków mieszkalnych jednorodzinnych o dwu lokalach mieszkalnych";"nowe";"2016-01-25";"2197/16";"1880/16";"2016-04-27";2016;1;"2016-01-01";68;"2016_01";"Zima";17,0385376;51,1078852
"24606";973;"";"";"Piwnika-Ponurego Jana Mjr  54 ";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2016-04-08";"11167/16";"1883/16";"2016-04-27";2016;4;"2016-04-01";14;"2016_04";"Wiosna";17,0385376;51,1078852
"24607";974;"";"";"Piwnika-Ponurego Jana Mjr  64 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2016-04-08";"11168/16";"1884/16";"2016-04-27";2016;4;"2016-04-01";14;"2016_04";"Wiosna";17,0385376;51,1078852
"24608";975;"";"";"Dziwnowska 1 ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego z gara¿em";"nowe";"2016-03-11";"7751/16";"1885/16";"2016-04-27";2016;3;"2016-03-01";34;"2016_03";"Wiosna";16,9531089;51,123356
"24609";976;"";"";"Br¹zowa 5";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazu w budynku mieszkalnym";"inst.wewnêtrzna";"2016-04-04";"10480/16";"1887/16";"2016-04-27";2016;4;"2016-04-01";18;"2016_04";"Wiosna";17,000512;51,1016289
"24610";977;"";"";"Murarska 36A ";"bud.o dwóch mieszkaniach";"monta¿ wewnêtrznej instalacji gazu dla budynku mieszkalnego";"inst.wewnêtrzna";"2016-03-11";"7823/16";"1889/16";"2016-04-27";2016;3;"2016-03-01";34;"2016_03";"Wiosna";16,9560827;51,1373583
"24611";978;"";"";"Tarnogajska  55 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazu i c.o.w budynku wielorodzinnym";"inst.wewnêtrzna";"2016-03-25";"9515/16";"1890/16";"2016-04-27";2016;3;"2016-03-01";24;"2016_03";"Wiosna";17,0628439;51,078587
